Rank	Taxonpath	Taxon	DA01S	OSS04S	OSS11R	OSS11A1R	OSS21A1S	OSS22A1S	OSS11B1S	OSS21B1S	OSS22B1S	OSS11D1S	R319S	OSC08R	OSC08S	RIN34S	RIN35S	RIN36S	RIN37S	RIN38S	RIN39S	RIN40S	R220S	R313S	R314S	R315S	DA06S	DA07S	DA08S	DA09S	DA10S	DA11S	DA12S	DA13S	OSC32S	OSC16S	OSC20S	OSC30S	D19S	D02S	D22S	D23S	D27S	D28S	D29S	D03S	D30S	D31S	D33S	D35S	D05S	DP32S	BAL16S	BAL22S	BAL37S	BAL42S	BAL49S	BAL50S	BAL51S	BAL52S	BAL53S	BAL54S	BAL55S	BAL56S	R213S	R218S	OSF42S	OSF44S	OSF43S	OSF17S	VFR03S	VFR04S	VFR05S	VFR20S	VFRK01S	VFRK02S	VFRK03S	VFR32S	VFR33S	VFR34S	BRA06S	BRA07S	BRA08S	DA02S	DA03S	DA04S	DA05S	BRA16S	BRA17S	R902S	R905S	R908S	OSS11S	OSS11A1S	SG06S	SG07S	SG08S	SG09S	SG10S	SG11S	SG12S	SG13S
order	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Podolampadaceae order incertae sedis	Podolampadaceae order incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Euplotia	Euplotia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia	Hypotrichia	114	0	54	196	51	56	0	0	10	110	56	56	68	60	17	6	12	82	65	34	54	6	44	67	57	18	65	83	36	45	33	26	4	1	17	114	31	33	30	53	50	40	5	15	56	50	8	45	59	57	141	49	16	26	60	14	20	25	36	3	6	5	12	23	38	0	50	18	49	19	27	13	42	4	7	9	0	17	6	23	106	68	63	96	154	68	116	41	27	21	19	36	92	125	92	90	61	106	118	181
order	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichia	Oligotrichia	6742	2288	3159	1335	1326	2150	1135	123	659	1928	1706	1446	1512	1303	2109	197	695	1627	1779	1525	1575	1963	1425	1814	2108	3778	4811	3650	3814	2439	3736	2706	2496	3840	2165	1718	2240	2426	4018	4528	3755	2887	2999	2710	3881	2616	1277	1213	1933	1755	1311	1617	1207	1044	1192	2505	1247	1430	1382	1840	1424	2038	2769	5958	1849	4052	1583	1326	2005	1055	1628	3232	3628	3032	3071	3012	2132	1175	1586	1013	1101	1366	3023	1126	1751	3105	2973	813	546	845	2856	2628	726	1149	1204	930	521	340	721	1029
order	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichia	Choreotrichia	1056	8310	2580	7382	1775	2827	737	200	1753	3897	4815	3670	4555	1623	588	54	590	475	248	372	146	12254	3168	13005	206	15	331	375	87	401	503	102	8043	5466	4922	2856	180	146	96	206	258	170	307	61	210	167	59	81	147	190	203	125	122	349	153	537	139	172	121	213	246	124	231	661	2869	8392	1939	2603	1598	3541	11556	3128	5347	10874	1652	8541	7137	4089	3868	8849	2414	41	138	121	19	6626	5141	3434	1502	1570	3363	6126	1796	2537	1883	1974	1767	1052	2984	4370
order	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Protohypotrichia	Protohypotrichia	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Licnophoria	Licnophoria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Protocruzia order incertae sedis	Protocruzia order incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Litostomatea;Mesodiniidae order incertae sedis	Mesodiniidae order incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Armophorea;Armophorida	Armophorida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Armophorea;Cariaco Basin group 1	Cariaco Basin group 1	0	0	0	0	0	0	0	1	2	0	0	0	0	2	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Heterotrichea;Anigsteinia order incertae sedis	Anigsteinia order incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Heterotrichea;Eufolliculina order incertae sedis	Eufolliculina order incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia	Scuticociliatia	768	55	102	213	163	111	30	2	34	282	206	256	294	157	433	201	32	554	176	330	710	166	218	76	1080	251	325	593	495	653	503	427	48	6	69	82	157	234	136	197	227	105	103	169	187	371	210	384	315	269	530	416	184	226	199	31	115	219	196	135	70	76	96	586	25	7	179	54	204	116	272	173	71	112	98	15	1	120	45	76	274	557	689	685	763	27	62	46	17	48	98	125	131	183	188	47	97	81	172	161
order	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia	Apostomatia	1	0	1	3	0	0	0	2	3	4	2	0	0	0	2	0	0	5	4	2	37	0	5	0	8	14	3	0	1	0	0	0	0	0	0	0	0	0	0	23	7	2	10	0	0	0	0	0	2	1	0	0	0	5	0	0	0	0	0	0	0	7	0	0	0	0	7	0	5	15	4	1	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	23	8	1	1	0	0	4	17	7	6	0	53	2
order	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia	Peritrichia	5	1	31	1	0	20	7	0	2	29	15	2	2	5	3	0	0	4	2	12	3	1	2	4	1	4	7	2	0	1	3	0	0	0	0	0	0	3	0	0	2	4	1	3	0	3	0	5	5	1	0	0	3	0	2	0	0	0	0	0	0	0	0	5	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	5	24	0	0	4	0	0	23	7	0	0	22	3	3	5	9	11
order	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Oligohymenophorea;Peniculia	Peniculia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Prostomatea;Cryptocaryon order incertae sedis	Cryptocaryon order incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Prostomatea;Placus order incertae sedis	Placus order incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Colpodea;Platyophryida	Platyophryida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Colpodea;Cyrtolophosidida	Cyrtolophosidida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Plagiopylea;Plagiopylida	Plagiopylida	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Plagiopylea;Odontostomatida	Odontostomatida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Phyllopharyngea;Suctoria	Suctoria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Nassophorea;Zosterodasys order incertae sedis	Zosterodasys order incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Alveolata;Alveolata incertae sedis;Colponema class incertae sedis;Colponema order incertae sedis	Colponema order incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Alveolata;Chromerida;Chromera class incertae sedis;Chromera order incertae sedis	Chromera order incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Alveolata;Syndiniales class incertae sedis;Syndiniales;Syndiniales Group II	Syndiniales Group II	989	260	315	461	201	463	149	37	130	273	300	489	504	369	441	25	123	712	252	485	491	126	130	215	711	320	465	727	471	348	561	531	350	483	891	658	312	311	566	595	449	260	447	335	530	373	167	130	299	272	515	322	321	371	283	452	501	529	440	390	513	346	386	250	834	686	345	371	820	426	581	656	602	909	551	660	721	336	677	470	457	254	535	250	657	645	735	1018	1133	1870	389	625	790	1887	1023	1104	1161	889	1260	1066
order	Main genome;Eukaryota;SAR;Alveolata;Syndiniales class incertae sedis;Syndiniales;Syndiniales Group I	Syndiniales Group I	4180	711	1068	1010	710	1282	390	96	348	1264	1813	2195	2420	1848	2096	685	1541	3948	2013	2680	2882	447	597	1131	4207	2648	4615	4090	3789	3093	4167	2974	862	773	1519	1170	964	1106	1236	2066	1320	1232	1041	1611	1570	2261	1024	1018	1639	1810	3077	2513	2256	2802	2263	1155	1944	2715	2611	1655	1092	2037	881	2431	1132	775	1075	649	1580	1432	1140	964	772	545	714	766	610	568	1247	893	1173	2555	4393	2516	3372	1107	1079	1119	651	1434	990	1207	934	2176	1012	1367	1377	1163	2067	1290
order	Main genome;Eukaryota;SAR;Alveolata;Syndiniales class incertae sedis;Syndiniales;Syndiniales Group III	Syndiniales Group III	0	0	0	0	0	4	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	1	0	0	0	0	0	12	0	0	0	0	1	2	0	0	0	2	0	0	9	1
order	Main genome;Eukaryota;SAR;Alveolata;Syndiniales class incertae sedis;Syndiniales;Syndiniales Group V	Syndiniales Group V	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Alveolata;Syndiniales class incertae sedis;Syndiniales;Hematodinium order incertae sedis	Hematodinium order incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Alveolata;Syndiniales class incertae sedis;Syndiniales;Amoebophrya order incertae sedis	Amoebophrya order incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Alveolata;Syndiniales class incertae sedis;Syndiniales;Duboscquella order incertae sedis	Duboscquella order incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Chlorarachniophyta;NOR26	NOR26	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Chlorarachniophyta;Minorisa order incertae sedis	Minorisa order incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Granofilosea;Massisteria order incertae sedis	Massisteria order incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Phytomyxea;Maullinia order incertae sedis	Maullinia order incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Phytomyxea;Phagomyxa order incertae sedis	Phagomyxa order incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Imbricatea;Spongomonadida	Spongomonadida	23	0	2	0	2	0	0	0	0	8	0	2	2	9	21	1	0	31	44	14	104	7	2	0	22	23	82	25	16	27	23	6	7	0	0	3	24	1	5	55	28	6	21	45	45	26	10	21	20	14	40	12	39	56	54	52	59	47	5	49	18	52	36	36	0	0	3	0	47	0	20	3	5	53	0	0	0	8	0	0	0	10	2	12	13	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Imbricatea;Marimonadida	Marimonadida	6727	666	553	306	241	526	146	16	111	583	1039	1557	1872	1910	3899	341	266	5568	7854	4188	7460	571	302	551	4190	2854	5183	5512	3233	4045	4577	3659	523	696	793	1003	1893	1678	2456	2671	3313	1467	1531	1637	2916	2087	966	798	1168	1156	13739	8760	9529	10605	10007	18192	14673	11428	11831	14515	7622	11652	4581	2203	1847	998	530	420	1241	992	919	1508	1448	1755	1390	326	368	412	1032	511	897	1965	3059	2048	1743	997	1229	651	732	975	499	359	111	398	248	201	403	186	241	330
order	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Imbricatea;p15D09	p15D09	401	360	126	114	31	80	45	11	33	183	196	413	596	370	242	92	168	413	346	411	500	471	568	422	308	176	259	362	203	407	333	184	188	465	433	416	144	124	239	273	182	112	147	134	229	302	201	210	225	215	659	433	403	497	429	276	683	461	241	325	329	230	255	254	532	461	222	65	506	273	593	498	925	693	470	186	58	108	925	339	384	282	372	283	361	514	1062	1916	3190	1398	118	212	861	1510	1288	1679	1894	1089	1413	1593
order	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Imbricatea;Novel Clade 3	Novel Clade 3	57	5	0	4	6	10	1	0	9	7	6	3	8	58	44	42	1	18	6	38	22	12	2	1	2	19	10	13	47	25	29	27	9	51	8	19	7	6	1	3	12	8	5	2	5	21	20	13	16	26	20	6	16	13	14	18	11	12	9	12	34	4	22	2	21	0	20	0	27	9	31	27	56	24	43	160	36	20	11	20	22	38	34	68	20	22	48	44	27	6	1	3	60	252	20	32	202	67	122	197
order	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Imbricatea;Nudifila order incertae sedis	Nudifila order incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Imbricatea;Euglyphida	Euglyphida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Imbricatea;Thaumatomonadida	Thaumatomonadida	3228	2786	3671	1242	1282	3366	920	46	505	4256	2200	3481	3124	1843	5677	1024	668	15214	23910	9865	7759	3686	3396	5455	2400	1723	2187	1872	1164	2190	2366	1247	3768	2554	6050	6737	2410	2320	5800	4929	4023	3273	2846	2762	4387	4912	2463	3300	4463	3824	14642	16516	12336	10286	9489	18495	12267	10212	9897	15258	7525	21407	17012	2505	7908	5803	3151	2494	9039	3637	5462	8090	9923	8224	19010	713	524	2290	5829	1562	3777	1155	1892	1176	2097	12932	10682	2036	3172	1897	3911	3133	1867	2968	3060	2281	3149	2856	2487	3819
order	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Thecofilosea;Thecofilosea incertae sedis	Thecofilosea incertae sedis	1	0	0	3	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	6	0	2	0	3	2	0	0	0	0	0	0	0	1	1	1	0	0	2	0	0	3	15	0	0	0	0	4	9	0	14	0	4	13
order	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Thecofilosea;DSGM-50	DSGM-50	5	70	39	0	89	719	18	0	25	359	78	88	117	0	8	0	40	7	22	32	4	57	21	0	2	0	0	1	13	3	0	0	26	132	1094	138	0	0	0	0	0	2	1	1	1	9	2	5	6	2	27	21	4	13	7	0	32	16	14	1	0	0	1	0	120	255	0	74	413	245	45	515	840	189	364	3	45	34	564	15	706	7	11	4	46	103	386	5	237	343	90	0	0	77	125	11	88	13	9	5
order	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Thecofilosea;BOLA322	BOLA322	991	1350	613	844	444	558	264	106	273	682	376	787	506	3187	4887	1460	1186	5457	3602	3808	4920	269	277	844	520	415	662	739	307	454	526	311	937	1019	1298	1444	2454	2102	3836	2013	3131	1967	2652	2990	3431	2441	792	1754	1536	1147	5329	7468	5529	5349	3563	12327	4627	5419	5369	9380	3667	10388	9215	411	2299	1327	580	1099	1238	1025	1089	1056	885	2175	1112	1356	1747	586	1077	764	799	238	397	243	384	1755	1677	23	333	130	638	1108	8	43	27	28	65	12	0	41
